schema	papersoccer.opening-bank.v1
phase	test
depth	20
pairs	26
rules	8x10;opponent_goal_only;player_to_move_loses
generator	uniform-legal-move-generator/v1
generator_seed	3336968612918225993
selection	splitmix64-unbiased-rejection-sampling/v1
state_hash_algorithm	sha256-canonical-game-state/v1
canonicalization	horizontal-reflection-min-serialization-sha256/v1
opening_ply_definition	one physical selected edge, including rebound edges
opening_id	phase	depth	generation_seed	state_hash	canonical_key	to_move	moves
test-d20-ae4e15ebd29eda83e6ab88c8a0aa289fea7fa8fe50abc72d73766880de564035	test	20	14316955869423254531	ae4e15ebd29eda83e6ab88c8a0aa289fea7fa8fe50abc72d73766880de564035	50e9bb027974df4e3d3021dc2fda56983ef73f416d3102ad6292a4d167b84106	two	4,7;3,7;2,7;1,7;0,6;1,6;1,7;2,6;3,7;3,6;2,7;2,8;1,8;0,9;1,9;1,8;2,7;3,8;4,9;5,9
test-d20-b6d62e1dda932576f3e7d89a9d088a7d9df0f2aa29a422327a59014caa0f5751	test	20	18132668757510624006	b6d62e1dda932576f3e7d89a9d088a7d9df0f2aa29a422327a59014caa0f5751	e9d38e17d08f791b5f0fb40996aeed9c2973664677c5bb04dc551cabf37abf22	two	3,7;3,6;2,6;1,6;2,5;2,6;3,7;3,8;2,9;2,10;3,9;3,8;4,7;5,7;6,8;6,9;7,10;6,11;6,10;7,10
test-d20-28ce58ce38f02beb82da9bddc32c6a5d20e17606a0e71c2d5a399c25d892a26f	test	20	4999552484746586515	28ce58ce38f02beb82da9bddc32c6a5d20e17606a0e71c2d5a399c25d892a26f	933908b4ae57aec30e2f50f0a2a5387f1db9df68438d9370af07641520c16871	two	3,6;2,5;3,5;4,4;5,4;5,5;4,5;5,6;4,6;4,7;4,8;5,9;4,9;4,10;3,11;4,11;4,10;5,10;6,9;7,8
test-d20-511d0b7a335da87d5720618b486431b55b97f1316be11cce6e4690fd590aa62c	test	20	13823632083130339750	511d0b7a335da87d5720618b486431b55b97f1316be11cce6e4690fd590aa62c	91c518ac947c5deb8ea248e7b4fd34e84ac00ebbe207dffa41a116622eaa9f57	one	3,6;2,6;1,5;2,5;3,4;3,5;4,4;5,4;6,5;6,4;7,5;8,5;7,4;6,4;7,3;6,3;6,4;5,4;5,3;5,2
test-d20-025af9985af3a369f958cb85cd8ccbf1b2c5fc5b5dcfcb074ea146dcaf4e2cfb	test	20	9311037708924113889	025af9985af3a369f958cb85cd8ccbf1b2c5fc5b5dcfcb074ea146dcaf4e2cfb	025af9985af3a369f958cb85cd8ccbf1b2c5fc5b5dcfcb074ea146dcaf4e2cfb	one	3,5;2,6;1,6;0,6;1,5;2,6;2,7;3,7;4,8;4,7;3,7;2,8;3,8;4,7;5,8;6,7;5,7;4,7;3,6;4,6
test-d20-e522e52fcd15d6ba6ac77ce51a9133621a10bc15fbf8c5ef8367cc7dd12b4044	test	20	10352255741357750435	e522e52fcd15d6ba6ac77ce51a9133621a10bc15fbf8c5ef8367cc7dd12b4044	e522e52fcd15d6ba6ac77ce51a9133621a10bc15fbf8c5ef8367cc7dd12b4044	two	3,6;2,5;1,4;0,3;1,3;0,2;1,1;1,2;2,1;2,2;3,2;2,3;3,3;4,3;4,4;5,3;4,3;5,4;4,5;3,5
test-d20-0e93d28e4b29e2838b72d5ffcbac84de56455eee5e4cee236d6ba3c3522bdb55	test	20	3366926420254284630	0e93d28e4b29e2838b72d5ffcbac84de56455eee5e4cee236d6ba3c3522bdb55	f69c1877a6f2cced686d227959e8c74734aed768300ed2da7963fe2d6896d6b6	one	4,5;5,4;5,5;6,4;7,3;8,4;7,4;7,5;7,6;6,5;5,5;5,6;6,5;7,5;8,6;7,6;7,7;6,6;5,7;4,8
test-d20-87bd39d16f5f875e1200452aa109520c41aad81591093d694a3e578d41ea16ef	test	20	8433477564583220356	87bd39d16f5f875e1200452aa109520c41aad81591093d694a3e578d41ea16ef	87bd39d16f5f875e1200452aa109520c41aad81591093d694a3e578d41ea16ef	one	5,5;6,4;7,4;6,3;6,2;7,3;6,3;5,4;4,5;3,6;2,5;2,4;3,3;2,3;3,4;4,5;4,4;3,5;2,6;3,7
test-d20-deea272b82e38a2ae22a7d38f63f593b74888b7c4c7440db44198adb52dc9b4b	test	20	16978857897423604263	deea272b82e38a2ae22a7d38f63f593b74888b7c4c7440db44198adb52dc9b4b	deea272b82e38a2ae22a7d38f63f593b74888b7c4c7440db44198adb52dc9b4b	one	4,5;4,4;3,4;3,5;2,5;1,5;1,4;2,4;2,5;1,4;0,3;1,3;2,4;3,5;4,6;3,7;4,7;3,8;3,9;2,8
test-d20-e28c102ee1d8f4cd1d63886c7620d40ba0103aa6c0495bee9a08277a1b1ffb2c	test	20	1414707309544241637	e28c102ee1d8f4cd1d63886c7620d40ba0103aa6c0495bee9a08277a1b1ffb2c	e28c102ee1d8f4cd1d63886c7620d40ba0103aa6c0495bee9a08277a1b1ffb2c	two	5,6;6,7;6,6;5,5;4,5;3,6;2,6;3,7;3,6;2,5;3,5;3,4;2,4;1,5;0,4;1,4;0,5;1,5;1,4;2,3
test-d20-ea6e94a53ee4aad9ac256a13cab369c7a198bda5455609194ebb55fc0875b2f3	test	20	15120071622081553413	ea6e94a53ee4aad9ac256a13cab369c7a198bda5455609194ebb55fc0875b2f3	6e22736e54a318044d1125b8bb33d4ad401fee1f200be6a2b0f2eb52120bf177	one	5,5;6,4;5,4;5,5;4,5;3,5;2,5;3,6;2,7;2,6;3,6;4,7;5,8;6,7;6,8;7,8;8,9;7,10;6,11;5,10
test-d20-eea90645e6090bcb7ad8e12b4a21b3cccee2e73302c63db87cafaecab5ae7315	test	20	7067190513787198072	eea90645e6090bcb7ad8e12b4a21b3cccee2e73302c63db87cafaecab5ae7315	70e95ae6526745ab5b9c76430c685a1d28674f5182037ad01a2e382cf0c1a67e	one	4,7;5,6;6,7;6,8;7,7;7,6;6,6;5,5;4,6;5,6;6,5;6,4;5,4;5,5;6,4;7,5;8,6;7,6;6,5;5,4
test-d20-8001f91d075b533fb93dc0bb8de651a95fd908e55638a30ccfa0f074a2bca9c1	test	20	1444279264587292558	8001f91d075b533fb93dc0bb8de651a95fd908e55638a30ccfa0f074a2bca9c1	41a32a6058437c8938cbc3b26b23ffc867168f8efd094913695aef4abbcc97c6	two	5,6;5,7;4,6;4,7;5,7;4,8;3,8;4,9;4,8;3,7;3,8;3,9;4,9;5,10;6,9;5,8;5,7;6,7;7,6;8,5
test-d20-e4cf391561a4d48c0f1d330c349cd17315dc3db77bca4bbe7cb76cd11f7d986c	test	20	5452133671834587848	e4cf391561a4d48c0f1d330c349cd17315dc3db77bca4bbe7cb76cd11f7d986c	e4cf391561a4d48c0f1d330c349cd17315dc3db77bca4bbe7cb76cd11f7d986c	one	5,5;6,6;7,7;7,6;6,5;5,4;5,5;4,5;4,6;3,5;4,5;3,6;3,7;2,8;1,8;1,7;0,7;1,6;1,5;2,5
test-d20-7cde10671aca25e1f4248492316711deba44b958bc6ffe8999ea671b327e4148	test	20	6339271723230935713	7cde10671aca25e1f4248492316711deba44b958bc6ffe8999ea671b327e4148	cc94f96ad4adf2f9d801d07060bb11e66167cbeb41564835eab1191bb4bca0e1	two	3,7;3,6;4,6;5,6;5,5;5,4;6,5;7,4;8,5;7,6;6,7;5,6;5,7;4,6;4,7;3,7;2,8;3,8;3,9;4,9
test-d20-2b0b0150212a256ea82ba73be061b005c8786b80bd39bcb3a9873789ee5eff7e	test	20	3062343165558250315	2b0b0150212a256ea82ba73be061b005c8786b80bd39bcb3a9873789ee5eff7e	1bd5009fa83413aa3de24c79d252d25558fc91648ad75560129475bb91b43560	two	3,5;4,5;4,6;4,7;5,6;5,7;5,8;4,7;3,6;4,6;3,7;2,8;1,7;0,7;1,6;2,7;2,8;3,8;4,7;5,7
