schema	papersoccer.opening-bank.v1
phase	development
depth	20
pairs	38
rules	8x10;opponent_goal_only;player_to_move_loses
generator	uniform-legal-move-generator/v1
generator_seed	4624785204876369057
selection	splitmix64-unbiased-rejection-sampling/v1
state_hash_algorithm	sha256-canonical-game-state/v1
canonicalization	horizontal-reflection-min-serialization-sha256/v1
opening_ply_definition	one physical selected edge, including rebound edges
opening_id	phase	depth	generation_seed	state_hash	canonical_key	to_move	moves
development-d20-f9b3763555ca61ca5bd1803484b404f006f8a2294c46eb12c521571d370b1c32	development	20	11160342619836283852	f9b3763555ca61ca5bd1803484b404f006f8a2294c46eb12c521571d370b1c32	0a88ce6fe66dcb3b7436dc7c51404323856004b8ef00164d3a539e9041fa0a41	two	5,7;6,7;7,7;7,8;8,9;7,9;6,10;5,10;5,9;6,9;6,8;7,8;6,7;5,6;6,5;7,5;6,4;5,3;6,3;7,3
development-d20-d77119ba4fa55bc42f28d754fa6dca259d8a881fdca4f37aae15365fad42440f	development	20	211766042978408085	d77119ba4fa55bc42f28d754fa6dca259d8a881fdca4f37aae15365fad42440f	d77119ba4fa55bc42f28d754fa6dca259d8a881fdca4f37aae15365fad42440f	two	3,6;3,7;4,6;3,5;4,5;3,6;2,6;2,7;3,6;2,5;1,5;0,6;1,6;2,7;1,8;0,7;1,7;2,6;3,7;2,7
development-d20-a730d79cf4b488d22fea3f2cf9a7148990e1748ad45df1481ed241a57f7a6fcc	development	20	6840124005063943946	a730d79cf4b488d22fea3f2cf9a7148990e1748ad45df1481ed241a57f7a6fcc	a730d79cf4b488d22fea3f2cf9a7148990e1748ad45df1481ed241a57f7a6fcc	two	5,7;5,6;6,7;7,7;8,8;7,8;7,7;7,6;6,5;5,6;4,6;3,5;3,4;2,3;3,3;2,4;2,5;3,6;4,6;3,7
development-d20-e1a665c8f862b670ea31bd0cdd7423bc52287c348c09734c04f2ac0479e257d8	development	20	7747813081590388361	e1a665c8f862b670ea31bd0cdd7423bc52287c348c09734c04f2ac0479e257d8	6383bed38259d3efe2e688749a3406a7e87db8db8ca4356a142502e63defaaf5	two	3,7;4,7;5,8;5,7;6,8;6,9;5,8;6,7;6,8;7,8;8,7;7,7;7,8;7,9;7,10;7,11;8,10;7,9;6,10;5,9
development-d20-68cf71e8815d2a914338149626b092b93ad4d565fe83830f09f928a010a97780	development	20	2578332717298840206	68cf71e8815d2a914338149626b092b93ad4d565fe83830f09f928a010a97780	6709f00a2e71fc2ecddbea4cb29883d85974484968cfd7becf4eadf913362ffd	two	4,7;3,7;2,7;3,8;3,7;3,6;4,7;5,8;6,9;5,9;5,10;4,11;5,11;5,10;4,9;5,9;6,10;6,9;7,10;8,10
development-d20-fa25a5830d0770f414bdfe6587ea065bde29ced70975e52703fa147c24d79117	development	20	7657365318459750256	fa25a5830d0770f414bdfe6587ea065bde29ced70975e52703fa147c24d79117	fa25a5830d0770f414bdfe6587ea065bde29ced70975e52703fa147c24d79117	one	4,5;3,4;2,4;1,3;0,3;1,4;2,4;2,3;1,2;1,3;0,4;1,4;1,5;0,5;1,6;1,7;2,7;1,8;2,9;3,8
development-d20-bf00e66fd87d84e3fc7166a9e8920c0a159bc8f1d6d0743af61e148ae7f7180e	development	20	15964020800646864714	bf00e66fd87d84e3fc7166a9e8920c0a159bc8f1d6d0743af61e148ae7f7180e	bf00e66fd87d84e3fc7166a9e8920c0a159bc8f1d6d0743af61e148ae7f7180e	two	3,5;3,6;2,5;3,4;3,3;3,2;4,3;5,4;4,5;3,6;4,7;3,8;4,9;4,8;3,7;2,7;1,8;0,7;1,7;1,8
development-d20-6f7cae6e387cb3daa8802f1c5d689858bfb1268da7c6c79eb56cba96200b1f00	development	20	17346294976325203580	6f7cae6e387cb3daa8802f1c5d689858bfb1268da7c6c79eb56cba96200b1f00	6f7cae6e387cb3daa8802f1c5d689858bfb1268da7c6c79eb56cba96200b1f00	one	3,5;2,5;1,5;0,6;1,7;2,7;3,8;2,9;3,10;4,11;4,10;3,11;2,10;1,11;0,10;1,9;2,8;2,9;2,10;3,9
development-d20-cc2629ebb221983246489096907c28ddd1f30eacc2c2e31eca01adc66d302c24	development	20	7317865970998802201	cc2629ebb221983246489096907c28ddd1f30eacc2c2e31eca01adc66d302c24	cc2629ebb221983246489096907c28ddd1f30eacc2c2e31eca01adc66d302c24	two	3,7;2,8;1,8;0,7;1,7;2,6;1,6;1,5;0,5;1,6;0,6;1,5;2,6;3,7;4,8;3,8;2,9;1,9;0,10;1,11
development-d20-12adbd735fea0f5be854a4b5da5541726fa35eb666c15eb24fb88d10eeee25ca	development	20	1461761985429712989	12adbd735fea0f5be854a4b5da5541726fa35eb666c15eb24fb88d10eeee25ca	6636140967dd1866b6d641c2e1d0f9a1512355cc777c3f436d16f67bb82d4df3	two	4,7;5,6;4,6;3,6;2,6;1,7;1,6;1,5;2,5;1,6;0,6;1,7;2,8;2,7;3,7;4,7;5,8;4,8;5,7;6,6
development-d20-4fe560bbe4f88c39b1dcff48ee81e348ec04d6c8f67be426547e42480034404a	development	20	1060730992205128698	4fe560bbe4f88c39b1dcff48ee81e348ec04d6c8f67be426547e42480034404a	dbd393e9a1b6a1d3c330bdf98f52c0367755f978517d1f708c519b741f269194	two	5,7;6,8;6,9;7,8;7,9;6,9;5,8;4,8;5,7;4,7;4,8;3,9;3,10;4,10;3,9;2,10;2,11;3,10;4,9;5,8
development-d20-0ec46aafc38aa88ba32e5b184e13d07a72bec69eef3f083e90192aff9492d689	development	20	2812847209483618403	0ec46aafc38aa88ba32e5b184e13d07a72bec69eef3f083e90192aff9492d689	0ec46aafc38aa88ba32e5b184e13d07a72bec69eef3f083e90192aff9492d689	two	4,7;3,8;3,7;4,8;5,7;5,8;5,9;4,8;4,9;3,8;2,7;2,8;1,7;1,6;2,6;3,5;4,6;5,7;4,7;3,6
development-d20-8f8bd43c4f72fdde80f1cb76fbdb243f61cd4e76dad66b7db29ca8627187ba27	development	20	703569893023297298	8f8bd43c4f72fdde80f1cb76fbdb243f61cd4e76dad66b7db29ca8627187ba27	8f8bd43c4f72fdde80f1cb76fbdb243f61cd4e76dad66b7db29ca8627187ba27	two	4,5;3,4;3,5;2,5;3,6;2,7;3,7;2,8;3,9;2,9;1,8;2,8;2,9;2,10;1,9;0,10;1,10;2,11;2,10;3,10
development-d20-f150ef322a3d226110db34d0a0ed91d15767bb25fedfd3cbbf064a241e91c3a1	development	20	6427582288914599893	f150ef322a3d226110db34d0a0ed91d15767bb25fedfd3cbbf064a241e91c3a1	f150ef322a3d226110db34d0a0ed91d15767bb25fedfd3cbbf064a241e91c3a1	two	5,6;5,5;4,6;3,5;3,6;4,6;5,7;6,6;5,6;4,7;3,6;2,5;3,4;4,5;5,5;4,4;3,5;3,4;3,3;2,2
development-d20-59d18481bf4820065c2e26fca3eb59f0e5030ee7766475b5c543b39a1b7f9afe	development	20	9078797050376718832	59d18481bf4820065c2e26fca3eb59f0e5030ee7766475b5c543b39a1b7f9afe	59d18481bf4820065c2e26fca3eb59f0e5030ee7766475b5c543b39a1b7f9afe	one	3,7;3,6;4,7;3,8;4,8;5,9;6,10;7,10;6,11;5,10;5,11;4,10;3,10;2,9;3,8;3,7;2,6;2,7;1,8;1,7
development-d20-9f7539be377a2272a0844274dd12ddf062ae4da0caf882323a0ccd9834909d08	development	20	2373216627515202822	9f7539be377a2272a0844274dd12ddf062ae4da0caf882323a0ccd9834909d08	9f7539be377a2272a0844274dd12ddf062ae4da0caf882323a0ccd9834909d08	two	5,5;6,5;5,4;4,5;3,5;4,6;5,6;6,5;6,6;7,5;6,5;7,4;6,3;6,2;7,1;7,2;6,2;5,1;4,1;3,1
development-d20-5298662f52dc78ee825bbab21573228a1e134b4073e6340a53e07d3e1f88960e	development	20	4775201759068848902	5298662f52dc78ee825bbab21573228a1e134b4073e6340a53e07d3e1f88960e	45509db6b410d551714bb9dfa9295e649522fc7811ab1489ee981f8ce2ed6184	two	5,6;4,7;5,8;5,9;6,8;5,8;4,8;3,9;3,10;2,11;1,10;1,11;2,10;3,9;4,10;4,11;5,11;4,10;5,9;6,9
