schema	papersoccer.opening-bank.v1
phase	development
depth	12
pairs	38
rules	8x10;opponent_goal_only;player_to_move_loses
generator	uniform-legal-move-generator/v1
generator_seed	11025886481058993262
selection	splitmix64-unbiased-rejection-sampling/v1
state_hash_algorithm	sha256-canonical-game-state/v1
canonicalization	horizontal-reflection-min-serialization-sha256/v1
opening_ply_definition	one physical selected edge, including rebound edges
opening_id	phase	depth	generation_seed	state_hash	canonical_key	to_move	moves
development-d12-ab8e94ead7c8f29feeb567f8f86779a51abd9714d5125bcc2bc5f0e87760b36f	development	12	2815759268818153573	ab8e94ead7c8f29feeb567f8f86779a51abd9714d5125bcc2bc5f0e87760b36f	ab8e94ead7c8f29feeb567f8f86779a51abd9714d5125bcc2bc5f0e87760b36f	one	4,7;5,7;5,8;6,9;5,10;4,10;3,10;2,10;1,9;1,8;2,7;2,8
development-d12-01faedcdf788ad7f017a64f1bff2d4a437d0508f3cf29f957ba629f523478d22	development	12	16218646222395861056	01faedcdf788ad7f017a64f1bff2d4a437d0508f3cf29f957ba629f523478d22	d9ce9b1510ece547d31c26ebcb653644d49e0dddd1e414c061a5eed0248f735e	two	5,6;6,6;7,7;6,8;6,7;5,8;4,7;5,7;6,7;6,6;5,5;5,6
development-d12-44b633a4c05029b4ac461ffef150828fcee37065f5c6554dbc79bf6778d4c2e0	development	12	3935706307216142884	44b633a4c05029b4ac461ffef150828fcee37065f5c6554dbc79bf6778d4c2e0	b29e7b28a97d09ac11213c9079c6ada7369f7816e6cb630da0d6e30f2e184c89	two	5,6;6,5;6,6;7,5;8,6;7,6;6,7;5,7;4,7;4,6;5,7;5,8
development-d12-2b86163d2e7f53aad18c53e97d4b2442d3039f9de8af275aed8030955afa68e5	development	12	7203394911276529455	2b86163d2e7f53aad18c53e97d4b2442d3039f9de8af275aed8030955afa68e5	d05a4901d7f9cbbedb744cf6d575f5dde57e0d03cf364dff42cfe0fe2e485caa	two	5,6;5,7;6,7;7,6;8,7;7,8;8,8;7,9;8,9;7,10;6,9;5,9
development-d12-4289ab62a0a805d2ba83d95bb7008eb3e219ae0193c2edbb9d44a1a72813d1c6	development	12	14482186614315596419	4289ab62a0a805d2ba83d95bb7008eb3e219ae0193c2edbb9d44a1a72813d1c6	496abbd068fcaaaef5cdd527d071a779429f937a97d70c8d6e1dc7e9127d79f1	two	4,7;5,7;6,6;5,6;6,5;6,6;6,7;6,8;7,7;8,6;7,6;6,5
development-d12-6a9c45f7d6913f74831f7e63722dc20da94bb9d7458078c4e7904a899210133b	development	12	4079519409859395364	6a9c45f7d6913f74831f7e63722dc20da94bb9d7458078c4e7904a899210133b	8e4b0adfd987d199f5ed5ca0ec666766ea475327727c616313513eee2beec6cd	two	4,5;4,4;3,3;2,4;2,3;3,2;4,3;5,2;6,3;7,3;8,3;7,4
development-d12-39edc5aeca48e233f414df9ba94bf21d85189da3880b85e94ac70df56c6f5cd5	development	12	12308436126417505358	39edc5aeca48e233f414df9ba94bf21d85189da3880b85e94ac70df56c6f5cd5	a94f0c0bb9c82beef86d6fc76365cbbc16d03e2ce61847a7ae5a6947867bc15d	two	5,7;4,8;5,8;6,7;5,6;5,7;6,7;7,7;7,8;6,9;5,8;4,9
development-d12-b4a191e52e8b0961e759a4123709b2128cbee8229310cf2f8abda7277728f7da	development	12	3481469411982389054	b4a191e52e8b0961e759a4123709b2128cbee8229310cf2f8abda7277728f7da	f1dae696996c748f5df58b27786d9067290287872c44121376cdd7833bce8e01	two	5,5;6,4;7,3;7,2;6,3;5,3;6,4;6,3;5,4;4,5;3,5;4,6
development-d12-3bd5230f734e6be6ce405a90610da1b265e3345d45ee407e0fbe120eef0460d5	development	12	14375001091885218294	3bd5230f734e6be6ce405a90610da1b265e3345d45ee407e0fbe120eef0460d5	75db7bea536ded272112b79c30d56a45a2978544897b445fa87fe1d39621759a	one	4,7;3,8;4,8;5,8;6,9;7,9;8,9;7,8;7,7;8,8;7,9;8,10
development-d12-c6727317d3ff360cddf682e3d6aca936a41c470fa9e541001d6d507b6a43511d	development	12	13149636993840765819	c6727317d3ff360cddf682e3d6aca936a41c470fa9e541001d6d507b6a43511d	e152f24bce8b2546069ea1de73289a0bcd034b89bcd458a608605bafd0680b4d	one	4,5;3,6;4,6;5,5;6,4;6,3;5,2;5,1;4,1;5,2;6,2;6,1
development-d12-bd9b00a9c1a6ea4bbdafb655ca430f586ad161c426c396b2ea0f6956583fcb58	development	12	4972385145458379662	bd9b00a9c1a6ea4bbdafb655ca430f586ad161c426c396b2ea0f6956583fcb58	bd9b00a9c1a6ea4bbdafb655ca430f586ad161c426c396b2ea0f6956583fcb58	two	5,6;4,7;4,8;5,7;6,6;7,5;7,4;6,5;5,6;4,5;3,5;3,6
development-d12-4a30060ebb2e6b77d6d4f7b9f311f614b55525ff5f6ff53761867fdb0e64c0cf	development	12	12041607544857538157	4a30060ebb2e6b77d6d4f7b9f311f614b55525ff5f6ff53761867fdb0e64c0cf	4a30060ebb2e6b77d6d4f7b9f311f614b55525ff5f6ff53761867fdb0e64c0cf	one	5,6;6,7;7,8;7,9;8,9;7,8;8,8;7,9;6,8;5,8;4,9;3,8
development-d12-8cfdc9e2ce945855a9dfd5ba6178948fa72f3556ba8bbd76209ad92beff6d62d	development	12	11998464026518108688	8cfdc9e2ce945855a9dfd5ba6178948fa72f3556ba8bbd76209ad92beff6d62d	a8956c13cc9a0074e107d6f322d41a392e7b0d9446205554bd85236462dad855	two	3,7;4,8;5,7;6,8;7,7;8,7;7,8;6,9;7,9;8,10;7,11;7,10
development-d12-6c8d392936633cdba5ac43a29e6456e3a1d5542323599e83318ba0282dcf3bd3	development	12	16921315568685151013	6c8d392936633cdba5ac43a29e6456e3a1d5542323599e83318ba0282dcf3bd3	b93a15177ca2b5dae7d57686b5148ffbe98399c889e79523fcc1e6372a1fdc97	two	3,5;2,5;3,4;2,4;3,3;3,4;2,3;3,2;4,2;5,2;5,1;4,2
development-d12-6075650434b24ab729a80b3d07c838e270df274c40ad5e5bdb9cf149beb487f9	development	12	11391661135056319825	6075650434b24ab729a80b3d07c838e270df274c40ad5e5bdb9cf149beb487f9	efc5da022d128c66c0bc369c1107f82faab7d7206928606b14636c5bcc609cb8	one	4,7;3,7;3,8;4,8;5,7;6,6;5,6;6,5;6,6;7,7;7,6;8,5
development-d12-f5df6fc37bcb53ab6f2c405abb950972487d3f483043f2e75301981bf13018e6	development	12	11754022694873573999	f5df6fc37bcb53ab6f2c405abb950972487d3f483043f2e75301981bf13018e6	f5df6fc37bcb53ab6f2c405abb950972487d3f483043f2e75301981bf13018e6	two	5,5;4,4;4,3;3,2;2,2;2,1;3,2;3,3;2,4;2,3;3,4;4,3
development-d12-a35407997a1ea6c9867fa5fb1bc95578d87575e6617f2066caf2057c87a8d790	development	12	103015680745264364	a35407997a1ea6c9867fa5fb1bc95578d87575e6617f2066caf2057c87a8d790	a35407997a1ea6c9867fa5fb1bc95578d87575e6617f2066caf2057c87a8d790	one	3,6;3,5;3,4;2,3;3,3;2,4;2,5;1,5;1,6;0,7;1,7;0,6
development-d12-6c712ca8b8209e14cfba024d5aaeeef45951247eee998d42421613f1bc442012	development	12	390062656622893978	6c712ca8b8209e14cfba024d5aaeeef45951247eee998d42421613f1bc442012	4f7aa35de6762aa01282e501ce600e97bc621d208146ae6c4f50d01c0c7325ed	two	3,6;3,5;4,4;5,3;6,3;7,3;8,3;7,4;6,5;5,4;6,3;7,4
development-d12-46ffb20a8c6197bb9b3027bc39539119e3d897b12eae2ca54ee156a48f33fdbf	development	12	13161307561558225123	46ffb20a8c6197bb9b3027bc39539119e3d897b12eae2ca54ee156a48f33fdbf	584b4d03721513f2c418314786cdf097c79256028b12f79ca926d39a3e1310d8	two	5,5;6,4;7,3;7,4;7,5;6,4;6,3;5,2;6,2;6,1;7,2;8,2
development-d12-d053f60c323f590cab807536cb904bc5b3906904ac80276cb6b17a48274cfac0	development	12	7720129562493959609	d053f60c323f590cab807536cb904bc5b3906904ac80276cb6b17a48274cfac0	d053f60c323f590cab807536cb904bc5b3906904ac80276cb6b17a48274cfac0	one	5,5;4,4;3,4;4,3;3,3;4,2;4,3;4,4;3,3;3,2;3,1;4,1
development-d12-2cde50f48e5ba7cf88acd75c47ff6967bcfc09289f87d4ae5b3c38b759e232c1	development	12	10802310281772349858	2cde50f48e5ba7cf88acd75c47ff6967bcfc09289f87d4ae5b3c38b759e232c1	c4ce773a52fe4f104e25beda0cdc08a7f076bd2c03a8d2bae400706c6c904e95	two	3,6;3,5;4,6;5,7;6,7;6,6;7,6;7,7;8,7;7,6;8,6;7,7
development-d12-efae3d872b64cc8826b22c1daa44f7f65821f697927cd6f0ee60b8f8ddd8cb77	development	12	11882989148997792444	efae3d872b64cc8826b22c1daa44f7f65821f697927cd6f0ee60b8f8ddd8cb77	efae3d872b64cc8826b22c1daa44f7f65821f697927cd6f0ee60b8f8ddd8cb77	two	5,7;6,7;7,7;7,8;6,7;7,6;6,6;5,6;4,7;3,7;2,7;3,6
development-d12-15fd8839eeaeb954b773fb0b4b94be6dd94e669cf1c86123a768d32329b6aa9a	development	12	9927810318069782299	15fd8839eeaeb954b773fb0b4b94be6dd94e669cf1c86123a768d32329b6aa9a	15fd8839eeaeb954b773fb0b4b94be6dd94e669cf1c86123a768d32329b6aa9a	one	3,5;2,4;2,5;1,4;0,4;1,3;2,4;2,3;2,2;3,2;3,3;3,4
development-d12-668df41d545c71e587c302020503e2e2e877e2beecf1293807b33f19a1406c9a	development	12	15966479740818380190	668df41d545c71e587c302020503e2e2e877e2beecf1293807b33f19a1406c9a	668df41d545c71e587c302020503e2e2e877e2beecf1293807b33f19a1406c9a	two	3,6;2,5;3,4;4,5;3,5;4,4;4,3;3,3;3,2;4,2;3,3;2,4
development-d12-57dc3d6d63f32abaef3a9f7d88ce1922c71a12aa6402410587bfcc4d788c1a40	development	12	15472301339180046209	57dc3d6d63f32abaef3a9f7d88ce1922c71a12aa6402410587bfcc4d788c1a40	ec912a7eac053a004033410a05a72fc6296795c64b936da0095d4ebf50d40ddc	two	4,7;5,6;4,5;5,4;6,3;6,4;6,5;7,5;8,6;7,6;6,7;6,8
development-d12-8acddc24a261771791ee36da5434b492914cbbac7db2a9f366bec06515bd2388	development	12	6454715024323969743	8acddc24a261771791ee36da5434b492914cbbac7db2a9f366bec06515bd2388	8acddc24a261771791ee36da5434b492914cbbac7db2a9f366bec06515bd2388	one	3,7;2,6;3,6;3,7;4,8;5,8;6,9;6,10;5,11;4,11;4,10;4,9
development-d12-8e239607be5aeaf381a4040ba19148ed5bef8264a612f1e4b17d834b485425ba	development	12	4308436299413914624	8e239607be5aeaf381a4040ba19148ed5bef8264a612f1e4b17d834b485425ba	0a6b1c5fc1a405165af4b493ff2002f93f47f30eaa46b1d335b6a47748419005	one	3,7;2,8;2,9;1,10;1,9;2,10;3,10;4,9;5,10;6,9;7,10;6,10
development-d12-7583d49c1ba3a25d7cddc76320694aa815667bf1c55bfd3f5d7be929d3e86d4a	development	12	9439613178986223308	7583d49c1ba3a25d7cddc76320694aa815667bf1c55bfd3f5d7be929d3e86d4a	7583d49c1ba3a25d7cddc76320694aa815667bf1c55bfd3f5d7be929d3e86d4a	two	3,7;4,7;5,8;4,8;3,8;2,9;2,8;3,7;3,6;2,5;1,6;1,7
