schema	papersoccer.opening-bank.v1
phase	development
depth	4
pairs	39
rules	8x10;opponent_goal_only;player_to_move_loses
generator	uniform-legal-move-generator/v1
generator_seed	18128950407139886133
selection	splitmix64-unbiased-rejection-sampling/v1
state_hash_algorithm	sha256-canonical-game-state/v1
canonicalization	horizontal-reflection-min-serialization-sha256/v1
opening_ply_definition	one physical selected edge, including rebound edges
opening_id	phase	depth	generation_seed	state_hash	canonical_key	to_move	moves
development-d4-64a9003ea79b1ee7d328645903fa9b3110aba3601ea89115568aa1f5f7656141	development	4	8346808644423075320	64a9003ea79b1ee7d328645903fa9b3110aba3601ea89115568aa1f5f7656141	64a9003ea79b1ee7d328645903fa9b3110aba3601ea89115568aa1f5f7656141	one	5,5;4,5;3,4;2,5
development-d4-f9035b9f5d02811579edba2e61f3c21cfd868c9101b47dd959ccdf3052d91b10	development	4	11223068431153091628	f9035b9f5d02811579edba2e61f3c21cfd868c9101b47dd959ccdf3052d91b10	1cd3f8508337c74145274545f7898c84af38fdd906152d2067c39b1e75e10810	one	5,5;6,5;6,6;7,7
development-d4-6231aa18f2256a199109052c8d020436f9c631d1099faf8293efffa9e4f5d7f3	development	4	15398148732893265718	6231aa18f2256a199109052c8d020436f9c631d1099faf8293efffa9e4f5d7f3	f46908fecee1e5214911a3da27d66fd8a328536c7f0110dd6fc7b31d8628e3c7	one	5,7;6,7;7,6;7,7
development-d4-ca4077340b7c3f6ae1deae792f6e34d95da328a514876d2a56b833d5ecd2a6c8	development	4	8055430074370542877	ca4077340b7c3f6ae1deae792f6e34d95da328a514876d2a56b833d5ecd2a6c8	ca4077340b7c3f6ae1deae792f6e34d95da328a514876d2a56b833d5ecd2a6c8	one	5,5;4,4;3,3;2,3
development-d4-8570f110fb9d586f8d2d3e3b2f9c2f23911938bbfb04c03b8bc656e2674d6eb8	development	4	18277672023766110423	8570f110fb9d586f8d2d3e3b2f9c2f23911938bbfb04c03b8bc656e2674d6eb8	76c44a4ddfbfb93b7fb097197582c56ca330d149bb722f434e492e8b3164413d	one	5,5;6,6;5,7;5,6
development-d4-a0ff1001950575acae8ace2a0d7af9a59c971b4911ddb56e05e413cf73adffff	development	4	10270428324772301722	a0ff1001950575acae8ace2a0d7af9a59c971b4911ddb56e05e413cf73adffff	a0ff1001950575acae8ace2a0d7af9a59c971b4911ddb56e05e413cf73adffff	one	4,7;3,8;2,8;3,7
development-d4-8cf0dbcf28cc714f6579931f4b4a92680e499b96641bce609fd8d373a4971af8	development	4	8536538806633270659	8cf0dbcf28cc714f6579931f4b4a92680e499b96641bce609fd8d373a4971af8	8cf0dbcf28cc714f6579931f4b4a92680e499b96641bce609fd8d373a4971af8	one	4,7;3,6;2,6;1,7
development-d4-6c9170a01ae3693493b98af6791a633d9a0481a18224784277511db809051f82	development	4	3679239724295081569	6c9170a01ae3693493b98af6791a633d9a0481a18224784277511db809051f82	d47455b320e002ca9553dfda61085c8565f8268e4cf2ff68b9683a2e45b0d7a4	one	5,5;6,4;6,5;7,4
development-d4-102f1ebf383a9bd95e2d97209e8ea30f4597367a281c567483aa308b8b2fe510	development	4	13492820019165073151	102f1ebf383a9bd95e2d97209e8ea30f4597367a281c567483aa308b8b2fe510	4023bba49538da968195791bf081287db1fd4b1d1647a8f67d41150c1a296b61	one	5,6;6,7;7,8;7,7
development-d4-b7142dff928272c6426ae0f1b6157e200915784aef27cc442bcb14d6054f25d8	development	4	8991225186521257331	b7142dff928272c6426ae0f1b6157e200915784aef27cc442bcb14d6054f25d8	b7142dff928272c6426ae0f1b6157e200915784aef27cc442bcb14d6054f25d8	one	3,6;3,5;2,6;1,6
development-d4-5b867c9323de512d2c57ca740be9277f86a2e557d67879b079d2f82c14584d00	development	4	14448379003262967993	5b867c9323de512d2c57ca740be9277f86a2e557d67879b079d2f82c14584d00	4b0ffe26ec0a80624ee7b2e11efaf5e800dc5d56f0b11179f95be30c46df2b42	one	5,7;4,8;4,7;5,8
development-d4-882ba80986953f17e3636bf6b9da0c8a9e98b1fed337ad91856931950c47cb01	development	4	1139137831654009966	882ba80986953f17e3636bf6b9da0c8a9e98b1fed337ad91856931950c47cb01	882ba80986953f17e3636bf6b9da0c8a9e98b1fed337ad91856931950c47cb01	one	3,7;2,7;3,6;2,6
development-d4-770b56486d06cb1381706407001d5b72f9db41e26848118b766ea411865220ff	development	4	8030469450872655455	770b56486d06cb1381706407001d5b72f9db41e26848118b766ea411865220ff	770b56486d06cb1381706407001d5b72f9db41e26848118b766ea411865220ff	one	5,5;4,5;4,4;3,3
development-d4-7013f36607567895afea6667e91d38909c7b50772fcac820594b95c2302cdc5f	development	4	16438073688064246221	7013f36607567895afea6667e91d38909c7b50772fcac820594b95c2302cdc5f	0ae83e9b476d529e3807ab33355d08a32d2ff79050722dd6f7f27a137ec3ed97	one	4,7;5,7;4,8;4,9
development-d4-4e56c8bc5d5590e8c983b5832be55e53d949192aea87e0c3fb601df4a036c983	development	4	13638291631132942066	4e56c8bc5d5590e8c983b5832be55e53d949192aea87e0c3fb601df4a036c983	5e308efe954d255147ff0d489674ae4b54d22b8b393a7b0303dea5b14803abd4	one	5,7;6,6;6,5;7,6
development-d4-b5f01783f512171da6578ba137c67b44906fc624c7512eca101d734f7ee12488	development	4	16348004118080274915	b5f01783f512171da6578ba137c67b44906fc624c7512eca101d734f7ee12488	feb3ea8484572995f73c7c161df689ce0bf8019148a10d3918f0b0ec03f56971	one	5,6;6,6;6,5;5,4
development-d4-45b4cc23b9fafad0a9afe9325e510f951f1530a296ed5d7607c8b9754cc37dc1	development	4	7337247257985801983	45b4cc23b9fafad0a9afe9325e510f951f1530a296ed5d7607c8b9754cc37dc1	ac4ffa18580da63c209fbfcb709a34504c8ce681c038ef664ac010a4568dad13	one	5,5;6,4;5,3;4,2
development-d4-7e392191438f1e3aa2834c7705bec1dfc33f509b5d81574961987bcd0bfbdc2e	development	4	18238752714396435303	7e392191438f1e3aa2834c7705bec1dfc33f509b5d81574961987bcd0bfbdc2e	25004974a43d96330929b112ea4194e77d976d9421312c52ebb0f01a5688c0de	one	5,7;6,8;7,7;6,6
development-d4-016c529cd4f5ac3b2db7cb4ce79786a4d360f220cfd02ad32c50acd475cc01f6	development	4	2343783801625084988	016c529cd4f5ac3b2db7cb4ce79786a4d360f220cfd02ad32c50acd475cc01f6	6e09e396aed968bbf3c0c1d8e6327e44f964ee0b17cbc877cb0cf104cd2111df	one	5,6;6,6;5,5;5,4
development-d4-7ae180809c846d93b5eca50f29c05b9dc11ab7b06aaa7d26be00ccba34bdb2be	development	4	8230150489309164786	7ae180809c846d93b5eca50f29c05b9dc11ab7b06aaa7d26be00ccba34bdb2be	7ae180809c846d93b5eca50f29c05b9dc11ab7b06aaa7d26be00ccba34bdb2be	one	4,5;3,6;2,5;2,4
development-d4-f2d9547bacfa62896729e148ce83b95fc4c8d5b201a8372b0e993cdae915fa99	development	4	6250473632863595365	f2d9547bacfa62896729e148ce83b95fc4c8d5b201a8372b0e993cdae915fa99	f2d9547bacfa62896729e148ce83b95fc4c8d5b201a8372b0e993cdae915fa99	one	4,7;5,8;4,9;3,8
development-d4-2834da3d24516d47475d528d6391e5115653517ee7bd5c9db52361ff5364c867	development	4	17157643463922692358	2834da3d24516d47475d528d6391e5115653517ee7bd5c9db52361ff5364c867	2834da3d24516d47475d528d6391e5115653517ee7bd5c9db52361ff5364c867	one	5,7;4,7;3,8;2,9
development-d4-d9651cc39b98491586ca0c5a071996e378d06194b8f5b444539fc5d109883c01	development	4	1010150555509341033	d9651cc39b98491586ca0c5a071996e378d06194b8f5b444539fc5d109883c01	d9651cc39b98491586ca0c5a071996e378d06194b8f5b444539fc5d109883c01	one	3,5;2,4;1,4;2,3
development-d4-75c9c4cf8ea6df0755eb05966d7dbd3036330ee4afc5cc879b9d6f54ac3d17e5	development	4	13975055558946304690	75c9c4cf8ea6df0755eb05966d7dbd3036330ee4afc5cc879b9d6f54ac3d17e5	75c9c4cf8ea6df0755eb05966d7dbd3036330ee4afc5cc879b9d6f54ac3d17e5	one	4,5;3,6;3,5;2,5
development-d4-9b58f6e67fb904c1d90c3f415150ebe486e59369c9a702c3042644ecff3f7ac4	development	4	4048566091981835115	9b58f6e67fb904c1d90c3f415150ebe486e59369c9a702c3042644ecff3f7ac4	9b58f6e67fb904c1d90c3f415150ebe486e59369c9a702c3042644ecff3f7ac4	one	4,7;3,8;2,8;1,9
development-d4-745bce2aa3f3993348b5d248de8c69b2bfcf54d0dcfc93d295cadb5129f8924e	development	4	11855284087314231887	745bce2aa3f3993348b5d248de8c69b2bfcf54d0dcfc93d295cadb5129f8924e	745bce2aa3f3993348b5d248de8c69b2bfcf54d0dcfc93d295cadb5129f8924e	one	3,5;2,5;1,4;1,5
development-d4-651810c369fe60b432952492738f1747cb127b7e74f4faf986e757bda47692cd	development	4	9321312246471397003	651810c369fe60b432952492738f1747cb127b7e74f4faf986e757bda47692cd	89714a61a48d3db770f60e56f490881874c19da274178e06f02728d16b9523e5	one	3,6;4,5;5,6;6,6
development-d4-a0a73980d4e284b051cb012d2458afc230f91a04aaca85083f1a6c2b268ebfc2	development	4	10896857166671181404	a0a73980d4e284b051cb012d2458afc230f91a04aaca85083f1a6c2b268ebfc2	a0a73980d4e284b051cb012d2458afc230f91a04aaca85083f1a6c2b268ebfc2	one	3,6;4,5;5,6;4,7
development-d4-ceb76fd0617c46c250dc6a2c57b51cd8b35a54d634783e7171c8484f31d1fd29	development	4	9282545510611317591	ceb76fd0617c46c250dc6a2c57b51cd8b35a54d634783e7171c8484f31d1fd29	ceb76fd0617c46c250dc6a2c57b51cd8b35a54d634783e7171c8484f31d1fd29	one	4,5;5,6;4,7;3,8
